,symbol,name,price,dayHigh,dayLow,volume,open,close,time,SMA_5,SMA_10,BB_middle,BB_upper,BB_lower,RSI,MACD,Signal_Line,MACD_Histogram,volatility,Doji,Hammer,vd_positive_mean,vd_negative_mean,vd_neutral_mean,vd_compound_mean,fl_confidence_mean,vd_positive_med,vd_negative_med,vd_neutral_med,vd_compound_med,fl_confidence_med,NEGATIVE_x,POSITIVE_x,price_delta,fl_confidence_mean_delta,vd_compound_mean_delta,fl_confidence_med_delta,vd_compound_med_delta,NEGATIVE_y,POSITIVE_y,POSITIVE_delta
128,BTC,Bitcoin USD,68441.54,69374.9,67100.1,25173800157.270103,69346.72,69346.72,2024-11-03 06:00:00,68526.486,68924.62999999999,68924.62999999999,69849.93358799508,67999.3264120049,30.700487055216925,-297.4515947164473,-210.9894585584846,-86.46213615796268,0.3558381730656302,True,False,0.08566666666666667,0.035083333333333334,0.8791666666666668,0.1884,-0.9447637895743052,0.0395,0.0,0.9015,0.0,-0.9988597929477692,100.0,0.0,-193.4600000000064,-0.38114794890085857,-0.08599000000000001,-0.0014437437057495117,-0.2369,100.0,0.0,-20.0
129,BTC,Bitcoin USD,68613.0,69374.9,67100.1,25173800157.270103,69346.72,69346.72,2024-11-03 07:00:00,68466.754,68841.18,68841.18,69705.40768023822,67976.95231976177,32.852223549302934,-296.8017454607616,-228.15191593894002,-68.64982952182157,0.3777024506103749,True,False,0.051500000000000004,0.058625,0.889875,0.041237499999999996,-0.9995202198624611,0.0,0.0,1.0,0.0,-0.9996066391468048,100.0,0.0,171.4600000000064,-0.05475643028815591,-0.14716250000000003,-0.0007468461990356445,0.0,100.0,0.0,0.0
130,BTC,Bitcoin USD,68291.47,69374.9,67100.1,25107391226.297104,69346.72,69346.72,2024-11-03 08:00:00,68472.038,68721.71699999999,68721.71699999999,69517.27313850728,67926.1608614927,32.23091760605989,-318.5593650415103,-246.2334057594541,-72.32595928205623,0.3868641757905258,True,False,0.161,0.0,0.8390000000000001,0.50324,-0.9978279232978821,0.123,0.0,0.877,0.4738,-0.9995487332344056,100.0,0.0,-321.52999999999884,0.0016922965645790322,0.46200250000000004,5.790591239918097e-05,0.4738,100.0,0.0,0.0
131,BTC,Bitcoin USD,68439.88,69374.9,67100.1,25481671459.55413,69346.72,69346.72,2024-11-03 09:00:00,68484.178,68638.121,68638.121,69345.71266338049,67930.52933661951,30.19011377041363,-320.1366525758058,-261.0140551227244,-59.12259745308137,0.40208833602247707,True,False,0.139,0.030625,0.83025,0.188725,-0.541507177054882,0.136,0.0,0.8540000000000001,0.0386,-0.997650682926178,75.0,25.0,148.4100000000035,0.456320746243,-0.314515,0.00189805030822765,-0.4352,75.0,25.0,25.0
132,BTC,Bitcoin USD,68245.2,69374.9,67100.1,25664707582.65717,69346.72,69346.72,2024-11-03 10:00:00,68406.21800000001,68535.23199999999,68535.23199999999,69120.46217115305,67950.00182884693,26.93472465140033,-333.25416671150015,-275.46207744047956,-57.792089271020586,0.40277269232299073,True,False,0.05633333333333334,0.0,0.9436666666666667,0.1376,-0.9237927993138632,0.0,0.0,1.0,0.0,-0.9974160492420197,100.0,0.0,-194.68000000000757,-0.3822856222589811,-0.051125000000000004,0.0002346336841583252,-0.0386,100.0,0.0,-25.0
133,BTC,Bitcoin USD,68496.37,69374.9,67100.1,26162302550.15058,69346.72,69346.72,2024-11-03 11:00:00,68417.18400000001,68471.83499999999,68471.83499999999,68881.59223005087,68062.07776994912,33.65930089921699,-319.6972998182464,-284.30912191603295,-35.38817790221344,0.4334074437864502,True,False,0.12585714285714286,0.034999999999999996,0.8390000000000001,0.29302857142857136,-0.9971488118171692,0.118,0.0,0.882,0.0,-0.9977631568908693,100.0,0.0,251.16999999999825,-0.07335601250330603,0.15542857142857136,-0.0003471076488495983,0.0,100.0,0.0,0.0
134,BTC,Bitcoin USD,68400.0,69374.9,67100.1,24880384215.069637,69346.72,69346.72,2024-11-03 12:00:00,68374.584,68420.669,68420.669,68690.08141668384,68151.25658331615,31.703660278698692,-313.1201841632137,-290.0713343654691,-23.048849797744595,0.4267803691869297,True,False,0.10250000000000001,0.07,0.827375,0.11811250000000001,-0.9930948317050934,0.0,0.0,0.8574999999999999,0.0,-0.9980252087116241,100.0,0.0,-96.36999999999534,0.004053980112075806,-0.17491607142857135,-0.00026205182075489386,0.0,100.0,0.0,0.0
135,BTC,Bitcoin USD,68371.1,69374.9,67100.1,24880384215.069637,69346.72,69346.72,2024-11-03 13:00:00,68390.51,68431.274,68431.274,68681.09795174089,68181.45004825912,33.76693747488103,-306.7042652407399,-293.3979205405233,-13.306344700216641,0.30043729315966705,True,False,0.09430000000000001,0.07930000000000001,0.8263,0.08714,-0.7950028777122498,0.0,0.0,0.9385,0.0,-0.9988859593868256,90.0,10.0,-28.89999999999418,0.19809195399284363,-0.030972500000000014,-0.000860750675201416,0.0,90.0,10.0,10.0
136,BTC,Bitcoin USD,68044.97,69374.9,67100.1,24880384215.069637,69346.72,69346.72,2024-11-03 14:00:00,68311.528,68397.85299999999,68397.85299999999,68747.94783071667,68047.7581692833,30.246215165054267,-324.19841121042555,-299.5580186745037,-24.64039253592182,0.33182447783399205,True,False,0.1394,0.0,0.8606,0.29772000000000004,-0.9990274667739868,0.074,0.0,0.926,0.0516,-0.999484658241272,100.0,0.0,-326.13000000000466,-0.20402458906173704,0.21058000000000004,-0.0005986988544464111,0.0516,100.0,0.0,-10.0
137,BTC,Bitcoin USD,67588.02,69374.9,67100.1,27202445288.56261,69346.72,69346.72,2024-11-03 15:00:00,68180.09199999999,68293.155,68293.155,68876.53536185772,67709.77463814228,27.47977688870732,-370.6619339933968,-313.77880173828237,-56.88313225511445,0.34820561847636866,True,False,0.11266666666666668,0.0,0.8873333333333333,0.2752,-0.48227566480636597,0.0,0.0,1.0,0.0,-0.9969749450683594,66.66666666666666,33.33333333333333,-456.9499999999971,0.5167518019676208,-0.02252000000000004,0.0025097131729125977,-0.0516,66.66666666666666,33.33333333333333,33.33333333333333
138,BTC,Bitcoin USD,68381.42,69374.9,67100.1,27202445288.56261,69346.72,69346.72,2024-11-03 16:00:00,68157.102,68287.14300000001,68287.14300000001,68864.93943297726,67709.34656702276,43.370375742056744,-339.5497431938129,-318.9329900293885,-20.61675316442438,0.5399030610757403,True,False,0.1246,0.0,0.8754,0.2874,-0.9947397589683533,0.0,0.0,1.0,0.0,-0.9975382089614868,100.0,0.0,793.3999999999942,-0.5124640941619873,0.012199999999999989,-0.0005632638931274414,0.0,100.0,0.0,-33.33333333333333
139,BTC,Bitcoin USD,68407.25,69374.9,67100.1,27202445288.56261,69346.72,69346.72,2024-11-03 17:00:00,68158.552,68266.568,68266.568,68806.18482543688,67726.95117456312,52.104646206308566,-309.2440695679834,-316.9952059371075,7.75113636912414,0.5327512955193725,True,False,0.104,0.06757142857142857,0.8285714285714285,0.0848857142857143,-0.9968134846006121,0.0,0.0,0.756,0.0,-0.9982872605323792,100.0,0.0,25.830000000001746,-0.002073725632258827,-0.2025142857142857,-0.000749051570892334,0.0,100.0,0.0,0.0
140,BTC,Bitcoin USD,68388.42,69374.9,67100.1,28534005717.76288,69346.72,69346.72,2024-11-03 18:00:00,68162.016,68276.26299999999,68276.26299999999,68821.32449957302,67731.20150042696,50.14072751862668,-283.47826750138483,-310.291818249963,26.813550748578166,0.5100637142085117,True,False,0.10581818181818181,0.013363636363636362,0.8808181818181818,0.26844545454545454,-0.8240465413440358,0.074,0.0,0.882,0.0516,-0.9995487332344056,90.9090909090909,9.090909090909092,-18.830000000001746,0.17276694325657638,0.18355974025974026,-0.0012614727020264782,0.0516,90.9090909090909,9.090909090909092,9.090909090909092
141,BTC,Bitcoin USD,68279.78,69374.9,67100.1,31523721656.3194,69346.72,69346.72,2024-11-03 19:00:00,68208.978,68260.253,68260.253,68793.22609993107,67727.27990006893,44.33598234558767,-268.72730271985347,-301.9789151439411,33.251612424087625,0.5073782540548084,True,False,0.1263,0.028700000000000003,0.8451000000000001,0.2475,-0.9991127192974091,0.1085,0.0,0.865,0.13895,-0.999745786190033,100.0,0.0,-108.63999999999942,-0.17506617795337331,-0.020945454545454545,-0.00019705295562733038,0.08734999999999998,100.0,0.0,-9.090909090909092
142,BTC,Bitcoin USD,68576.11,69374.9,67100.1,31523721656.3194,69346.72,69346.72,2024-11-03 20:00:00,68406.59599999999,68293.344,68293.344,68862.05585464962,67724.63214535038,52.077576012079284,-230.468999227538,-287.6769319606605,57.207932733122504,0.5169036079998736,True,False,0.10569230769230768,0.055846153846153844,0.8385384615384616,0.1826076923076923,-0.9987304164813116,0.105,0.0,0.877,0.0,-0.9997846484184264,100.0,0.0,296.33000000000175,0.0003823028160975239,-0.0648923076923077,-3.8862228393443665e-05,-0.13895,100.0,0.0,0.0
143,BTC,Bitcoin USD,69041.0,69374.9,67100.1,31523721656.3194,69346.72,69346.72,2024-11-03 21:00:00,68538.512,68347.807,68347.807,69082.90560097896,67612.70839902104,56.0587872233201,-160.78287541758618,-262.29812065204567,101.51524523445948,0.5465541174419971,True,False,0.1611,0.0385,0.8004,0.34041,-0.9939428925514221,0.16,0.0,0.7775000000000001,0.4738,-0.9995888769626617,100.0,0.0,464.8899999999994,0.004787523929889459,0.1578023076923077,0.00019577145576465949,0.4738,100.0,0.0,0.0
144,BTC,Bitcoin USD,69248.5,69409.0,67100.1,31523721656.3194,69346.72,69346.72,2024-11-03 22:00:00,68706.762,68432.65699999999,68432.65699999999,69364.1697340008,67501.14426599919,63.99973083910907,-87.80049493494153,-227.39859550862485,139.59810057368333,0.5445136398467629,True,False,0.089,0.022285714285714287,0.8887142857142857,0.1315714285714286,-0.768761430467878,0.0,0.0,1.0,0.0,-0.9953474402427672,85.71428571428571,14.285714285714285,207.5,0.22518146208354406,-0.2088385714285714,0.00424143671989452,-0.4738,85.71428571428571,14.285714285714285,14.285714285714285
145,BTC,Bitcoin USD,68722.39,69409.0,67100.1,31523721656.3194,69346.72,69346.72,2024-11-03 23:00:00,68773.55600000001,68467.786,68467.786,69415.33873585114,67520.23326414885,53.72141854136089,-71.58888065439533,-196.23665253777895,124.64777188338363,0.6120395719561373,True,False,0.06760000000000001,0.0,0.9324,0.16512,-0.9868200063705445,0.0,0.0,1.0,0.0,-0.9935253858566284,100.0,0.0,-526.1100000000006,-0.21805857590266642,0.0335485714285714,0.001822054386138805,0.0,100.0,0.0,-14.285714285714285
146,BTC,Bitcoin USD,68570.18,69409.0,67100.1,31523721656.3194,69346.72,69346.72,2024-11-04 00:00:00,68831.63599999998,68520.307,68520.307,69420.75208209679,67619.86191790321,54.32930305920715,-70.21375401689147,-171.03207283360146,100.81831881670999,0.5924782347233435,True,False,0.10522222222222223,0.015555555555555557,0.8793333333333333,0.2097111111111111,-0.9863859083917406,0.0,0.0,1.0,0.0,-0.9953474402427672,100.0,0.0,-152.2100000000064,0.00043409797880389345,0.04459111111111111,-0.001822054386138805,0.0,100.0,0.0,0.0
147,BTC,Bitcoin USD,68590.45,69409.0,67100.1,38126887468.77413,69346.72,69346.72,2024-11-04 01:00:00,68834.50399999999,68620.55,68620.55,69238.63932393039,68002.46067606962,51.33546826559468,-66.71923879928363,-150.16950602673788,83.45026722745425,0.5322863807555579,True,False,0.07853846153846153,0.055692307692307694,0.8658461538461538,0.084,-0.9917043997691228,0.0,0.0,0.926,0.0,-0.9995487332344056,100.0,0.0,20.270000000004075,-0.005318491377382273,-0.1257111111111111,-0.004201292991638406,0.0,100.0,0.0,0.0
148,BTC,Bitcoin USD,68959.65,69409.0,67100.1,38126887468.77413,69346.72,69346.72,2024-11-04 02:00:00,68818.234,68678.37299999999,68678.37299999999,69305.16308983606,68051.58291016392,57.373148643414346,-33.76918569375994,-126.88944196014229,93.12025626638236,0.42298082230285844,True,False,0.10472727272727272,0.012727272727272728,0.8826363636363636,0.20368181818181819,-0.6311753500591625,0.0,0.0,1.0,0.0,-0.9953474402427672,81.81818181818183,18.181818181818183,369.1999999999971,0.36052904970996036,0.11968181818181818,0.004201292991638406,0.0,81.81818181818183,18.181818181818183,18.181818181818183
149,BTC,Bitcoin USD,69235.0,69505.0,67100.1,38062628169.137726,69346.72,69346.72,2024-11-04 03:00:00,68815.534,68761.148,68761.148,69444.84936995053,68077.44663004947,60.68749319583129,14.396459168914589,-98.63226173433092,113.02872090324551,0.433802538232655,True,False,0.09469999999999999,0.014000000000000002,0.8914,0.18874,-0.7874700844287872,0.0,0.0,1.0,0.0,-0.9944364130496979,90.0,10.0,275.3500000000058,-0.1562947343696247,-0.014941818181818195,0.000911027193069347,0.0,90.0,10.0,-8.181818181818183
150,BTC,Bitcoin USD,69095.7,69505.0,67100.1,35353033558.09518,69346.72,69346.72,2024-11-04 04:00:00,68890.196,68831.876,68831.876,69490.06590715869,68173.68609284132,63.6288169844946,40.85676258930471,-70.7344568696038,111.59121945890851,0.44377996216814025,True,False,0.14300000000000002,0.085625,0.771375,0.1477,-0.9871297851204872,0.151,0.0,0.7355,0.0,-0.997650682926178,100.0,0.0,-139.3000000000029,-0.19965970069170003,-0.04103999999999999,-0.0032142698764801025,0.0,100.0,0.0,-10.0
151,BTC,Bitcoin USD,69014.46,69505.0,68261.336,32214575634.67127,68746.79,68746.79,2024-11-04 05:00:00,68979.052,68905.34400000001,68905.34400000001,69442.53126295915,68368.15673704087,70.5001293437958,54.64148164985818,-45.65926916571141,100.30075081556959,0.4412496834606351,True,False,0.1138888888888889,0.07611111111111112,0.81,0.08106666666666666,-0.7529089715745714,0.0,0.0,0.756,0.0,-0.9953474402427672,88.88888888888889,11.11111111111111,-81.23999999999069,0.23422081354591584,-0.06663333333333334,0.0023032426834107556,0.0,88.88888888888889,11.11111111111111,11.11111111111111
152,BTC,Bitcoin USD,68897.6,69505.0,68261.336,35240674364.630714,68746.79,68746.79,2024-11-04 06:00:00,69040.482,68937.493,68937.493,69423.11389036725,68451.87210963275,59.20908026946801,55.49661502605886,-25.428092327357355,80.92470735341621,0.43288425361866206,True,False,0.11949999999999998,0.06420000000000001,0.8163,0.2374,-0.9928239226341248,0.059,0.0,0.8280000000000001,0.2369,-0.9985434710979462,100.0,0.0,-116.86000000000058,-0.2399149510595534,0.15633333333333332,-0.003196030855178944,0.2369,100.0,0.0,-11.11111111111111
153,BTC,Bitcoin USD,69036.0,69505.0,68261.336,35240674364.630714,68746.79,68746.79,2024-11-04 07:00:00,69055.75200000001,68936.993,68936.993,69422.15031268318,68451.83568731682,60.784253189394626,66.5746071011381,-7.0275524416582655,73.60215954279636,0.378587945684989,True,False,0.11818181818181818,0.06254545454545456,0.8193636363636364,0.2257818181818182,-0.9947041435675188,0.105,0.0,0.774,0.0,-0.999484658241272,100.0,0.0,138.39999999999418,-0.0018802209333940167,-0.011618181818181805,-0.0009411871433258057,-0.2369,100.0,0.0,0.0
154,BTC,Bitcoin USD,68528.2,69505.0,68261.336,35490640680.89532,68746.79,68746.79,2024-11-04 08:00:00,68914.39199999999,68864.963,68864.963,69358.38260390387,68371.54339609614,52.05311242325429,33.98699853202561,1.1753577530785098,32.8116407789471,0.42598429032333646,True,False,0.11766666666666666,0.11475,0.7675000000000001,0.096325,-0.9950461735328039,0.059,0.0,0.763,0.0,-0.9995166957378387,100.0,0.0,-507.8000000000029,-0.00034202996528509555,-0.1294568181818182,-3.203749656677246e-05,0.0,100.0,0.0,0.0
155,BTC,Bitcoin USD,68783.79,69505.0,68261.336,36476881568.59632,68746.79,68746.79,2024-11-04 09:00:00,68852.01000000001,68871.103,68871.103,69358.1241206976,68384.08187930241,57.096633390123976,28.45702602309757,6.631691407082322,21.825334616015247,0.38030081107929065,True,False,0.10230000000000002,0.07139999999999999,0.8262,0.17231000000000002,-0.9908785998821259,0.059,0.0,0.869,0.0,-0.9986239075660706,100.0,0.0,255.5899999999965,0.0041675736506779915,0.07598500000000002,0.0008927881717681885,0.0,100.0,0.0,0.0
156,BTC,Bitcoin USD,68841.0,69505.0,68261.336,36476881568.59632,68746.79,68746.79,2024-11-04 11:00:00,68784.13799999999,68912.31,68912.31,69316.57338895023,68508.04661104977,46.61157080800482,21.235854255544837,11.634621711783225,9.601232543761611,0.37563332075723055,True,False,0.06760000000000001,0.0,0.9324,0.16512,-0.5787215948104858,0.0,0.0,1.0,0.0,-0.9935253858566284,80.0,20.0,57.2100000000064,0.4121570050716401,-0.00719000000000003,0.005098521709442139,0.0,80.0,20.0,20.0
157,BTC,Bitcoin USD,68828.13,69505.0,68261.336,36476881568.59632,68746.79,68746.79,2024-11-04 12:00:00,68742.56399999998,68899.158,68899.158,69305.13032689621,68493.18567310378,42.375180930062214,21.21373426768696,13.550444222963973,7.663290044722986,0.331801779383743,True,False,0.04225,0.056,0.90175,-0.010812500000000003,-0.7416192218661308,0.0,0.0,1.0,0.0,-0.9957681596279144,87.5,12.5,-12.869999999995343,-0.16289762705564503,-0.1759325,-0.0022427737712860107,0.0,87.5,12.5,-7.5
158,BTC,Bitcoin USD,69129.0,69505.0,68261.336,38243756728.88892,68746.79,68746.79,2024-11-04 13:00:00,68862.724,68888.55799999999,68888.55799999999,69259.58919902505,68517.52680097493,58.031485175894325,44.955677476435085,19.831490873658197,25.124186602776888,0.33726788950111697,True,False,0.048285714285714286,0.04757142857142858,0.9041428571428572,0.03045714285714285,-0.9901767883981977,0.0,0.0,1.0,0.0,-0.9980109333992004,100.0,0.0,300.86999999999534,-0.24855756653206684,0.04126964285714285,-0.0022427737712860107,0.0,100.0,0.0,-12.5
159,BTC,Bitcoin USD,68560.46,69505.0,68261.336,38243756728.88892,68746.79,68746.79,2024-11-04 14:00:00,68818.05799999999,68835.03400000001,68835.03400000001,69227.08651498718,68442.98148501285,49.83512457254542,17.690981386680505,19.403388976262658,-1.7124075895821527,0.421988763785674,True,False,0.1678,0.0,0.8321999999999999,0.37816,-0.9388246893882751,0.144,0.0,0.856,0.4019,-0.9722051620483398,100.0,0.0,-568.5399999999936,0.05135209900992255,0.34770285714285715,0.025805771350860596,0.4019,100.0,0.0,0.0
160,BTC,Bitcoin USD,68341.33,69505.0,68144.04,38538373750.63487,68746.79,68746.79,2024-11-04 15:00:00,68739.984,68767.72099999999,68767.72099999999,69244.78432824081,68290.65767175917,46.04136607193938,-21.352310209404095,11.252249139129308,-32.6045593485334,0.4289304906095116,True,False,0.06991666666666667,0.024999999999999998,0.9050833333333334,0.11324166666666664,-0.5075564086437225,0.0,0.0,1.0,0.0,-0.9643996953964233,75.0,25.0,-219.13000000000466,0.4312682807445526,-0.26491833333333337,0.007805466651916504,-0.4019,75.0,25.0,25.0
161,BTC,Bitcoin USD,68631.23,69505.0,68144.04,38538373750.63487,68746.79,68746.79,2024-11-04 16:00:00,68698.03,68741.084,68741.084,69215.65615062855,68266.51184937145,44.646326991040794,-28.572526585732703,3.287293994156906,-31.859820579889607,0.4579154044014755,True,False,0.06422222222222224,0.08544444444444443,0.8503333333333334,0.07919999999999999,-0.5557158920500014,0.0,0.0,0.882,0.0,-0.9947479367256165,77.77777777777779,22.22222222222222,289.8999999999942,-0.04815948340627885,-0.03404166666666665,-0.030348241329193115,0.0,77.77777777777779,22.22222222222222,-2.7777777777777786
162,BTC,Bitcoin USD,67500.79,69505.0,67460.0,34681478841.77701,68746.79,68746.79,2024-11-04 17:00:00,68432.562,68587.563,68587.563,69462.50018347533,67712.62581652465,27.893114551809532,-124.08132828699308,-22.18643046207309,-101.89489782492,0.6731913756123498,True,False,0.10528571428571429,0.05985714285714285,0.8347857142857142,0.16442857142857142,-0.7058067875249046,0.0985,0.0,0.8795,0.11315,-0.9962555468082428,85.71428571428571,14.285714285714285,-1130.4400000000023,-0.15009089547490317,0.08522857142857143,-0.0015076100826263428,0.11315,85.71428571428571,14.285714285714285,-7.936507936507937
163,BTC,Bitcoin USD,67614.0,69505.0,67191.0,20515066414.747223,68746.79,68746.79,2024-11-04 18:00:00,68129.562,68496.14300000001,68496.14300000001,69567.61834922907,67424.66765077095,30.985514239369166,-188.46513214653532,-55.44217079896554,-133.02296134756978,0.6571216559598547,True,False,0.15633333333333332,0.012777777777777779,0.8308888888888889,0.4075888888888889,-0.7769137488471137,0.122,0.0,0.878,0.4738,-0.9995487332344056,88.88888888888889,11.11111111111111,113.2100000000064,-0.07110696132220917,0.24316031746031747,-0.0032931864261628307,0.36065,88.88888888888889,11.11111111111111,-3.174603174603174
164,BTC,Bitcoin USD,67927.88,69505.0,67191.0,20515066414.747223,68746.79,68746.79,2024-11-04 19:00:00,68003.046,68410.552,68410.552,69516.10516506413,67304.99883493586,36.84171010055991,-211.72167212599015,-86.69807106437048,-125.02360106161967,0.6654973827514867,True,False,0.1462,0.045700000000000005,0.8080999999999999,0.23879,-0.7973620414733886,0.072,0.0,0.7845,0.20095,-0.9933576583862305,90.0,10.0,313.88000000000466,-0.0204482926262749,-0.1687988888888889,0.00619107484817516,-0.27285000000000004,90.0,10.0,-1.1111111111111107
165,BTC,Bitcoin USD,67627.47,69505.0,67191.0,20515066414.747223,68746.79,68746.79,2024-11-04 20:00:00,67860.274,68300.129,68300.129,69481.12792619999,67119.13007380001,35.27361603550658,-251.49415590333228,-119.65728803216285,-131.83686787116943,0.6726512010166049,True,False,0.13899999999999998,0.012777777777777779,0.8482222222222222,0.3312333333333333,-0.7755966650115119,0.122,0.0,0.878,0.4019,-0.9993176460266112,88.88888888888889,11.11111111111111,-300.4100000000035,0.021765376461876706,0.09244333333333332,-0.005959987640380748,0.20095,88.88888888888889,11.11111111111111,1.1111111111111107
166,BTC,Bitcoin USD,67403.94,69505.0,67191.0,20515066414.747223,68746.79,68746.79,2024-11-04 21:00:00,67614.816,68156.423,68156.423,69393.31977715598,66919.52622284401,31.443573254259206,-297.62035651631595,-155.24990172899348,-142.37045478732247,0.6646375682589624,True,False,0.2332,0.013900000000000001,0.7529,0.53364,-0.5533378720283508,0.2565,0.0,0.7344999999999999,0.6992,-0.8828876614570618,80.0,20.0,-223.52999999999884,0.2222587929831611,0.20240666666666668,0.11642998456954945,0.29730000000000006,80.0,20.0,8.88888888888889
167,BTC,Bitcoin USD,67577.94,69505.0,66783.77,20515066414.747223,68746.79,68746.79,2024-11-04 22:00:00,67630.24600000001,68031.40400000001,68031.40400000001,69218.26923953602,66844.538760464,38.30811858968054,-316.4870908254379,-187.49733954828238,-128.98975127715553,0.6790424153557291,True,False,0.16985714285714287,0.019857142857142858,0.8102857142857144,0.3503,-0.7431708403996059,0.105,0.0,0.756,0.296,-0.9993176460266112,85.71428571428571,14.285714285714285,174.0,-0.18983296837125507,-0.18334,-0.11642998456954945,-0.40320000000000006,85.71428571428571,14.285714285714285,-5.714285714285715
168,BTC,Bitcoin USD,67854.34,69505.0,66783.77,20515066414.747223,68746.79,68746.79,2024-11-04 23:00:00,67678.31399999998,67903.938,67903.938,68806.67934037815,67001.19665962184,38.62242537158136,-305.61302692718164,-211.12047702406227,-94.49254990311937,0.6762501674929344,True,False,0.1476,0.0124,0.8400000000000001,0.36838000000000004,-0.5932535290718078,0.1325,0.0,0.855,0.47740000000000005,-0.9991350769996642,80.0,20.0,276.3999999999942,0.14991731132779806,0.01808000000000004,0.00018256902694702148,0.18140000000000006,80.0,20.0,5.714285714285715
169,BTC,Bitcoin USD,67823.03,69505.0,66783.77,20515066414.747223,68746.79,68746.79,2024-11-05 00:00:00,67657.344,67830.19499999999,67830.19499999999,68606.15719972436,67054.23280027563,38.819919336383045,-296.10835547494935,-228.1180527142397,-67.99030276070965,0.638293344979805,True,False,0.12954545454545455,0.08972727272727274,0.7807272727272726,0.14787272727272727,-0.8416880748488687,0.099,0.0,0.756,0.0,-0.9995487332344056,90.9090909090909,9.090909090909092,-31.30999999999767,-0.2484345457770608,-0.22050727272727277,-0.000413656234741433,-0.47740000000000005,90.9090909090909,9.090909090909092,-10.909090909090908
170,BTC,Bitcoin USD,67941.11,69505.0,66783.77,20515066414.747223,68746.79,68746.79,2024-11-05 01:00:00,67720.072,67790.173,67790.173,68486.1262387907,67094.21976120929,38.95181666613465,-275.86773418930534,-237.66798900925284,-38.1997451800525,0.6390486537974733,True,False,0.10661538461538463,0.09323076923076924,0.800076923076923,0.02895384615384615,-0.8627114204260019,0.0,0.0,0.844,0.0,-0.9993176460266112,92.3076923076923,7.6923076923076925,118.08000000000175,-0.021023345577133257,-0.11891888111888112,0.0002310872077944115,0.0,92.3076923076923,7.6923076923076925,-1.3986013986013992
171,BTC,Bitcoin USD,67918.84,69505.0,66783.77,46708404884.93312,68746.79,68746.79,2024-11-05 02:00:00,67823.052,67718.934,67718.934,68112.33394760345,67325.53405239654,38.862118045943404,-258.6424299434002,-241.8628771960823,-16.779552747317894,0.6167772735713359,True,False,0.12163636363636364,0.10099999999999999,0.7773636363636364,0.0679,-0.8224263733083551,0.0,0.0,0.752,0.0,-0.9995487332344056,90.9090909090909,9.090909090909092,-22.270000000004075,0.0402850471176468,0.03894615384615385,-0.0002310872077944115,0.0,90.9090909090909,9.090909090909092,1.3986013986013992
172,BTC,Bitcoin USD,67990.0,69505.0,66783.77,38965565580.3792,68746.79,68746.79,2024-11-05 03:00:00,67905.464,67767.855,67767.855,68162.3590467064,67373.35095329359,35.21647033170143,-236.52274792802928,-240.7948513424717,4.272103414442427,0.29328405611848,True,False,0.12111111111111111,0.12344444444444444,0.7554444444444444,0.03982222222222222,-0.8041603035397,0.0,0.0,0.713,0.0,-0.9995487332344056,88.88888888888889,11.11111111111111,71.16000000000349,0.01826606976865508,-0.028077777777777785,0.0,0.0,88.88888888888889,11.11111111111111,2.020202020202019
173,BTC,Bitcoin USD,68243.41,69505.0,66783.77,38965565580.3792,68746.79,68746.79,2024-11-05 04:00:00,67983.27799999999,67830.796,67830.796,68308.30841921833,67353.28358078167,45.51825915360757,-196.28205406495545,-231.89229188696845,35.610237822013005,0.307489702827565,True,False,0.11549999999999999,0.14075000000000001,0.7436666666666666,-0.010991666666666677,-0.8526708682378134,0.0495,0.062,0.7064999999999999,-0.08695,-0.9991350769996642,91.66666666666666,8.333333333333332,253.4100000000035,-0.04851056469811332,-0.050813888888888895,0.000413656234741433,-0.08695,91.66666666666666,8.333333333333332,-2.7777777777777786
174,BTC,Bitcoin USD,68333.05,68538.0,67427.53,41155641344.0,67785.195,67785.195,2024-11-05 05:00:00,68085.282,67871.313,67871.313,68444.59139008535,67298.03460991464,49.87850829312957,-155.36684315724415,-216.5872021410236,61.22035898377945,0.2796063562631895,True,False,0.11618181818181818,0.010454545454545454,0.8733636363636363,0.25627272727272726,-0.9930318431420759,0.0,0.0,0.926,0.0,-0.9993176460266112,100.0,0.0,89.63999999999942,-0.14036097490426258,0.26726439393939394,-0.00018256902694702148,0.08695,100.0,0.0,-8.333333333333332
175,BTC,Bitcoin USD,68602.61,68849.0,67427.53,41155641344.0,67785.195,67785.195,2024-11-05 06:00:00,68217.58200000001,67968.827,67968.827,68674.2675541732,67263.3864458268,49.57753963333635,-100.03684209669882,-193.27713013215865,93.24028803545983,0.23416464007531995,True,False,0.172,0.0,0.8280000000000001,0.43815714285714286,-0.9761905329568046,0.219,0.0,0.781,0.6808,-0.9993176460266112,100.0,0.0,269.5599999999977,0.016841310185271352,0.1818844155844156,0.0,0.6808,100.0,0.0,0.0
176,BTC,Bitcoin USD,68743.39,68849.0,67427.53,42438485526.766266,67785.195,67785.195,2024-11-05 07:00:00,68382.492,68102.77200000001,68102.77200000001,68839.47403015044,67366.06996984959,75.91298109807975,-44.31679178321792,-163.4850624623705,119.16827067915258,0.1646157125020152,True,False,0.17277777777777778,0.05055555555555555,0.7765555555555556,0.36943333333333334,-0.996897644466824,0.199,0.0,0.713,0.636,-0.9995487332344056,100.0,0.0,140.77999999999884,-0.02070711151001947,-0.06872380952380952,-0.0002310872077944115,-0.04479999999999995,100.0,0.0,0.0
