_id,symbol,name,price,dayHigh,dayLow,volume,open,close,timestamp,time
67477c998ad02b4e72f11b46,BTC,Bitcoin USD,96921.72,96962,91804.37,81245831254.10774,91938.32,91938.32,1732738201,2024-11-27 20:10:01.889000
67476e8a722b15343d0157f4,BTC,Bitcoin USD,96078.15,96664.2,91804.37,81245831254.10774,91938.32,91938.32,1732734600,2024-11-27 19:10:02.207000
6747607add19519ca50317d8,BTC,Bitcoin USD,96328.41,96530.48,91804.37,81245831254.10774,91938.32,91938.32,1732731000,2024-11-27 18:10:02.034000
6747526a3ef7e2188ee70bfe,BTC,Bitcoin USD,95514.4,96439.68,91804.37,81245831254.10774,91938.32,91938.32,1732727400,2024-11-27 17:10:02.088000
6747445a23efdfd7ce8dacb7,BTC,Bitcoin USD,95778.6,95960,91804.37,81245831254.10774,91938.32,91938.32,1732723800,2024-11-27 16:10:02.056000
6747364a98c05c1cdb3703a6,BTC,Bitcoin USD,94881.39,95000,91804.37,83130961428.92763,91938.32,91938.32,1732720201,2024-11-27 15:10:02.278000
67472839960324c3af445f56,BTC,Bitcoin USD,94200.7,94560,91804.37,83130961428.92763,91938.32,91938.32,1732716599,2024-11-27 14:10:01.292000
67471a2aadf7dc8fc46e62fc,BTC,Bitcoin USD,93742.85,94070,91804.37,83130961428.92763,91938.32,91938.32,1732713001,2024-11-27 13:10:02.494000
67470c1a0c51a349b837af2a,BTC,Bitcoin USD,93163,94070,91804.37,87512727552,91938.32,91938.32,1732709401,2024-11-27 12:10:02.459000
6746fe097fc4937418aa209f,BTC,Bitcoin USD,93651.4,94070,91804.37,87512727552,91938.32,91938.32,1732705800,2024-11-27 11:10:01.809000
6746eff93f90868a186e1b90,BTC,Bitcoin USD,93355.53,93758,91804.37,87512727552,91938.32,91938.32,1732702200,2024-11-27 10:10:01.777000
6746e1e9683c1842e8d769fc,BTC,Bitcoin USD,93237.05,93758,91804.37,87512727552,91938.32,91938.32,1732698601,2024-11-27 09:10:01.566000
6746d3d91c9ab365d0fff67f,BTC,Bitcoin USD,93470.03,93758,91804.37,90960158720,91938.32,91938.32,1732695000,2024-11-27 08:10:01.713000
6746c5c95d0478f0c389d4ae,BTC,Bitcoin USD,93240.61,93500,91804.37,90960158720,91938.32,91938.32,1732691400,2024-11-27 07:10:01.761000
6746b7b92276f011f8bca395,BTC,Bitcoin USD,92900.16,93293,91804.37,90960158720,91938.32,91938.32,1732687800,2024-11-27 06:10:01.728000
6746a9a966704cd8f38e15bf,BTC,Bitcoin USD,92408.56,93293,91804.37,90960158720,91938.32,91938.32,1732684200,2024-11-27 05:10:01.531000
67469b9bbc889bcd798e07dc,BTC,Bitcoin USD,92747,95090,90682.58,100243870610.42993,93027.555,93027.555,1732680602,2024-11-27 04:10:03.138000
67468d8a3e346fb00c4a48b7,BTC,Bitcoin USD,92750.46,95090,90682.58,114482253348.87413,93027.555,93027.555,1732677000,2024-11-27 03:10:02.344000
67467f799823374c84e6e511,BTC,Bitcoin USD,92640.96,95090,90682.58,114482253348.87413,93027.555,93027.555,1732673401,2024-11-27 02:10:01.953000
674671699276f8072adcefbc,BTC,Bitcoin USD,92115,95090,90682.58,114482253348.87413,93027.555,93027.555,1732669800,2024-11-27 01:10:01.765000
67466359bac13cce5382adfc,BTC,Bitcoin USD,92221.3,95090,90682.58,114482253348.87413,93027.555,93027.555,1732666200,2024-11-27 00:10:01.885000
